smiles
Sc1nccs1
Oc1nccs1
CN(C)C(=O)c1nccs1
Fc1cncs1
O=C(c1ccccc1)c1nccs1
CNC(=O)c1nccs1
CSC(=O)c1cscn1
COC(=O)c1cscn1
N#Cc1cncs1
CSc1nccs1
c1ccc(-c2cncs2)cc1
COC(=O)c1nccs1
CN(C)C(=O)c1cncs1
O=C(O)c1cncs1
CNS(=O)(=O)c1cncs1
CNS(=O)(=O)c1nccs1
CC(=O)c1nccs1
c1ccc(Cc2nccs2)cc1
CC(=O)Oc1nccs1
CNS(=O)(=O)c1cscn1
O=C(Cl)c1nccs1
FC(F)(F)c1nccs1
c1ccc(Cc2cncs2)cc1
Cc1cscn1
c1ccc(-c2nccs2)cc1
Fc1cscn1
COC(=O)c1ccc(-c2cncs2)cc1
N#Cc1cscn1
CS(=O)(=O)c1nccs1
O=C(Cl)c1cscn1
c1nc(C2CCCCC2)cs1
c1csc(C2CCCCC2)n1
CNC(=O)c1cscn1
Clc1ccc(-c2cncs2)cc1
COC(=O)c1ccc(-c2nccs2)cc1
c1cc(-c2nccs2)ccn1
c1ccc(Cc2cscn2)cc1
c1ccc(-c2cscn2)cc1
Sc1cncs1
c1ncc(C2CCCCC2)s1
Cc1nccs1
COc1nccs1
O=Cc1cncs1
Clc1ccc(-c2nccs2)cc1
Brc1cscn1
Oc1cscn1
FC(F)(F)c1cncs1
CSc1cscn1
O=C(O)c1cscn1
CC(=O)Nc1cscn1
Clc1cscn1
CSC(=O)c1cncs1
CN(C)C(=O)c1cscn1
CC1(C)OB(c2cncs2)OC1(C)C
CS(=O)(=O)c1cncs1
Clc1ccc(-c2cscn2)cc1
CSc1cncs1
c1cc(-c2cscn2)ccn1
COc1ccc(-c2nccs2)cc1
Fc1nccs1
COc1ccc(-c2cscn2)cc1
CC(=O)Oc1cncs1
CC1(C)OB(c2nccs2)OC1(C)C
COc1ccc(-c2cncs2)cc1
c1cc(-c2cncs2)ccn1
COc1cncs1
COC(=O)c1cncs1
Clc1nccs1
Sc1cscn1
O=C(c1ccccc1)c1cncs1
CC(=O)c1cncs1
FC(F)(F)c1cscn1
CC(=O)Nc1nccs1
CS(=O)(=O)c1cscn1
O=Cc1nccs1
Clc1cncs1
COC(=O)c1ccc(-c2cscn2)cc1
CC(=O)Nc1cncs1
O=Cc1cscn1
CSC(=O)c1nccs1
O=C(Cl)c1cncs1
COc1cscn1
CC1(C)OB(c2cscn2)OC1(C)C
Brc1cncs1
O=C(c1ccccc1)c1cscn1
N#Cc1nccs1
Brc1nccs1
Oc1cncs1
CC(=O)Oc1cscn1
CC(=O)c1cscn1
CNC(=O)c1cncs1
O=C(O)c1nccs1
Cc1cncs1
