smiles
CSc1ccc[nH]1
Brc1cc[nH]c1
COC(=O)c1ccc[nH]1
O=Cc1ccc[nH]1
c1ccc(Cc2cc[nH]c2)cc1
COc1ccc(-c2cc[nH]c2)cc1
N#Cc1ccc[nH]1
CC1(C)OB(c2ccc[nH]2)OC1(C)C
Cc1cc[nH]c1
c1ccc(Cc2ccc[nH]2)cc1
CC1(C)OB(c2cc[nH]c2)OC1(C)C
c1cc(C2CCCCC2)c[nH]1
CC(=O)Nc1ccc[nH]1
O=C(Cl)c1ccc[nH]1
Fc1cc[nH]c1
FC(F)(F)c1cc[nH]c1
CSC(=O)c1ccc[nH]1
COc1ccc[nH]1
O=C(c1ccccc1)c1cc[nH]c1
CC(=O)Nc1cc[nH]c1
CNS(=O)(=O)c1ccc[nH]1
CNS(=O)(=O)c1cc[nH]c1
COC(=O)c1ccc(-c2cc[nH]c2)cc1
Clc1cc[nH]c1
CNC(=O)c1ccc[nH]1
CN(C)C(=O)c1ccc[nH]1
N#Cc1cc[nH]c1
O=C(O)c1ccc[nH]1
Oc1cc[nH]c1
CS(=O)(=O)c1cc[nH]c1
Oc1ccc[nH]1
Sc1cc[nH]c1
CC(=O)Oc1cc[nH]c1
Cc1ccc[nH]1
O=C(c1ccccc1)c1ccc[nH]1
CN(C)C(=O)c1cc[nH]c1
CNC(=O)c1cc[nH]c1
COc1ccc(-c2ccc[nH]2)cc1
O=C(O)c1cc[nH]c1
Clc1ccc(-c2cc[nH]c2)cc1
CSC(=O)c1cc[nH]c1
FC(F)(F)c1ccc[nH]1
COC(=O)c1ccc(-c2ccc[nH]2)cc1
c1ccc(-c2ccc[nH]2)cc1
c1c[nH]c(-c2ccncc2)c1
Clc1ccc[nH]1
Sc1ccc[nH]1
CS(=O)(=O)c1ccc[nH]1
COc1cc[nH]c1
CC(=O)c1ccc[nH]1
CSc1cc[nH]c1
O=C(Cl)c1cc[nH]c1
CC(=O)c1cc[nH]c1
COC(=O)c1cc[nH]c1
c1cc(-c2cc[nH]c2)ccn1
O=Cc1cc[nH]c1
c1ccc(-c2cc[nH]c2)cc1
c1c[nH]c(C2CCCCC2)c1
Fc1ccc[nH]1
Clc1ccc(-c2ccc[nH]2)cc1
CC(=O)Oc1ccc[nH]1
Brc1ccc[nH]1
